x	y
18.1142369755	5.91018686664
22.4002070812	-16.0602643102
-13.2227311341	12.9417128112
-16.9372914045	15.2354075167
-11.9323433413	14.5227549263
0.98967317459	-7.76020939614
-11.1536880091	13.2232829697
-21.450818812	7.21480398302
-11.6926489072	13.6117313432
-14.5022083571	16.8419635523
-11.1336837747	20.2763013945
-3.23265481457	8.29378853894
-4.83710634496	-10.9183958432
-6.55203502349	-8.13684928976
-6.28950045838	-8.4769300126
-6.82357125926	-9.06974044284
-1.32342673934	-20.4278873259
11.9819964365	-13.1628355264
9.97258627322	-2.43940436892
-12.4810098148	14.9936572241
-21.9325834842	16.9102932239
-12.8629276543	14.668128884
-9.01393222367	17.4019090945
-15.3905231318	15.5130061985
20.2861985713	-9.55793109492
9.3944288632	-27.0889944383
-2.21051111328	-1.2398556942
-12.034792632	13.6675948254
-14.5363515552	13.5983508277
-14.8723006297	13.5950673761
-13.8983459614	13.7948577046
-11.854485255	14.2040882679
-8.17210246773	13.504502767
-0.45642685989	-5.96590978909
-9.64975765153	-11.9405593662
-15.0147010003	7.84902952176
-7.71948847554	-8.21545802928
-5.46402132451	-9.64870075977
-6.79319848006	19.0083286094
-5.81967296055	16.9208434874
-6.11361520786	16.9753433717
-18.5786313782	10.4898339751
-8.86126987477	18.5165327854
-18.4117167621	11.3923728912
-23.8629814875	14.0855680318
1.32296437645	-8.54259864616
1.36979290393	-6.08539768285
-4.18606401737	4.50681231191
-2.42849154798	10.6453080531
-15.4990824997	11.1202320208
-17.232230494	9.97512065725
-15.9398205725	10.5025752526
-18.7563050233	9.94750651543
-18.005249217	9.69276698158
-16.7998346914	10.0191669626
-15.6128521056	8.7975649877
-15.1186881889	9.39733873669
-16.1891509359	10.4138849012
-22.7660549413	14.5767716391
-11.672384359	13.9079805419
-16.6762998639	11.1489581129
